no,petition_id,title,url,Category1,Category2,Category3,Category4,Category5
164,6695201,Norwegian Nobel Committee : Norwegian Nobel Committee: Award Elon Musk the Nobel Prize in Economic Science,https://api.change.org/p/norwegian-nobel-committee-norwegian-nobel-committee-award-elon-musk-the-nobel-prize-in-economic-science,Clean energy,,,,
165,8850182,Donald Trump : Donald Trump Support the Paris Agreement to Fight Climate Change,https://api.change.org/p/donald-trump-donald-trump-support-the-paris-agreement-to-fight-climate-change,National,Political,Paris Agreement,,
166,7638914,"Susan Marjetti, Executive Director, CBC Radio & Audio: End climate change denial at CBC",https://api.change.org/p/susan-marjetti-executive-director-cbc-radio-audio-end-climate-change-denial-at-cbc,Global,,,,
167,8076308,"PM Malcolm Turnbull: Our Great Barrier Reef needs renewable energy, not dirty coal",https://api.change.org/p/pm-malcolm-turnbull-our-great-barrier-reef-needs-renewable-energy-not-dirty-coal-5,Global,Clean energy,,,
168,7979069,California Governor: Protect California's Clean Air Laws,https://api.change.org/p/california-governor-protect-california-s-clean-air-laws,Pollution,National,,,
169,7314500,CNN: Host a Presidential Town Hall with Dr. Jill Stein of the Green Party,https://api.change.org/p/cnn-host-a-presidential-town-hall-with-dr-jill-stein-of-the-green-party,Clean energy,Media,,,
170,6701159,"Minister for Environment Forest and Climate Change : Minister for Environment, Forest and Climate Change",https://api.change.org/p/minister-for-environment-forest-and-climate-change-minister-for-environment-forest-and-climate-change,Landscapes and forests,Global,,,
171,7700246,"HBO: Bring ""Gordon,"" ""Luis,"" and ""Bob"" back to ""Sesame Street""",https://api.change.org/p/hbo-bring-gordon-luis-and-bob-back-to-sesame-street,Entertainment,,,,
172,45363,A real climate bill,https://api.change.org/p/a-real-climate-bill,National,Political,Pollution,,
173,3757679,Stop illegal wildlife trade,https://api.change.org/p/stop-illegal-wildlife-trade,Wildlife,Global,,,
174,7181636,Nicki Stevens: PALM OIL KILLS,https://api.change.org/p/nicki-stevens-palm-oil-kills,Palm Oil,,,,
175,6773972,Bringing Climate Change into News Weather Segments,https://api.change.org/p/bringing-climate-change-into-news-weather-segments,Global,,,,
176,8732804,We the people request that Donald Trump meet with Elon Musk,https://api.change.org/p/we-the-people-request-that-donald-trump-meet-with-elon-musk,National,Political,Clean energy,,
177,5846042,Help Continue President Obama’s Progress,https://api.change.org/p/help-continue-president-obama-s-progress,National,Political,,,
178,6803852,Bernie Sanders: Bernie Sanders must run for President as Independent if necessary,https://api.change.org/p/bernie-sanders-bernie-sanders-must-run-for-president-as-independent-if-necessary,National,Political,US Elections,,
179,8766725,Donald Trump: Respect Paris Climate Agreement or Face Boycott,https://api.change.org/p/donald-trump-respect-paris-climate-agreement-or-face-boycott,National,Political,Paris Agreement,,
180,8745476,Mayor Sheehan/Albany City Common Council: A petition to Keep LARK STREET Open,https://api.change.org/p/mayor-sheehan-albany-city-common-council-a-petition-to-keep-lark-street-open,National,,,,
181,6724718,Eli Capilouto : University of Kentucky Climate Action Plan,https://api.change.org/p/eli-capilouto-university-of-kentucky-climate-action-plan,Clean energy,National,,,
182,8154494,"Premiers, please help us fight global warming",https://api.change.org/p/premiers-please-help-us-fight-global-warming,Global,Clean energy,,,
183,8606657,Whole Foods: Stop Deforestation in Indonesia & Malaysia - Ask Whole Foods to ban Palm Oil,https://api.change.org/p/whole-foods-stop-deforestation-in-indonesia-malaysia-ask-whole-foods-to-ban-palm-oil,Palm Oil,Landscape and forests,,,
184,7338764,City of Greater Geelong: Ban Intensive Goat Dairy,https://api.change.org/p/city-of-greater-geelong-ban-intensive-goat-dairy,Animal Rights,Wildlife,Global,,
185,9674132,President-elect Trump: Stop climate change denying fossil fuel industry ally Scott Pruitt from leading the E.P.A.,https://api.change.org/p/president-elect-trump-stop-climate-change-denying-fossil-fuel-industry-ally-scott-pruitt-from-leading-the-e-p-a,National,Political,Clean energy,,
186,8414213,President Barack Obama: Shut Down the Dakota Access Pipeline,https://api.change.org/p/president-barack-obama-shut-down-the-dakota-access-pipeline,National,Political,Clean energy,,
187,6691847,vic larnerd: friends of Stonewall Jackson High School: don't change our school's name!!!,https://api.change.org/p/vic-larnerd-friends-of-stonewall-jackson-high-school-don-t-change-our-school-s-name,National,Education,,,
188,6799574,Protect Federal & Tribal Lands from Oil and Gas Climate Pollution,https://api.change.org/p/protect-federal-tribal-lands-from-oil-and-gas-climate-pollution,Pollution,Clean energy,,,
189,8846192,Donald Trump: Honor the Paris Climate Agreement,https://api.change.org/p/donald-trump-honor-the-paris-climate-agreement,National,Political,Paris Agreement,,
190,7200491,Bernie Sanders: NRDC to REVOKE endorsement of presidential candidate Hillary Clinton,https://api.change.org/p/bernie-sanders-nrdc-to-revoke-endorsement-of-presidential-candidate-hillary-clinton,National,Political,US Elections,,
191,7859360,Protect Ontario Water Supplies: Grow our Greenbelt,https://api.change.org/p/protect-ontario-water-supplies-grow-our-greenbelt-2,Global,Water,,,
192,7648373,@anilmdave: Will culling of wild animals create a positive change?,https://api.change.org/p/anilmdave-will-culling-of-wild-animals-create-a-positive-change,Animal Rights,Wildlife,Global,,
193,6179342,McDougle Middle School Activists: Hel Stop Climate Change,https://api.change.org/p/mcdougle-middle-school-activists-hel-stop-climate-change,Education,National,,,
194,7547189,Join Audubon in Protecting Minnesota's Birds,https://api.change.org/p/join-audubon-in-protecting-minnesota-s-birds,Wildlife,Animal Rights,,,
195,4942994,"Planning Minister and Member for Richmond, Hon Richard Wynne, Minister for Environment, Climate Change and Water The Hon. Lisa Neville MP: Stop the Destruction of the Yarra River Bank",https://api.change.org/p/planning-minister-and-member-for-richmond-hon-richard-wynne-minister-for-environment-climate-change-and-water-the-hon-lisa-neville-mp-stop-the-destruction-of-the-yarra-river-bank,Water,Global,,,
196,9878714,Roy Cooper: Encourage Lawmakers to Take Action on Climate Change,https://api.change.org/p/roy-cooper-encourage-lawmakers-to-take-action-on-climate-change,National,Political,US Elections,,
197,7806071,Support the introduction of a plastic bag charge and stop the unnecessary use of plastic bags in the UAE,https://api.change.org/p/support-the-introduction-of-a-plastic-bag-charge-and-stop-the-unnecessary-use-of-plastic-bags-in-the-uae,Global,Wildlife,,,
198,6708137,Lisa Neville -Minister for Environment and Climate Change: Ban Duck Shooting in Geelong,https://api.change.org/p/lisa-neville-minister-for-environment-and-climate-change-ban-duck-shooting-in-geelong,Global,Wildlife,Animal Rights,,
199,7639037,Dear Donald,https://api.change.org/p/dear-donald-2,National,Political,,,
200,6900299,Congress: Support the Clean Power Plan: HBCU's combating Climate Change,https://api.change.org/p/congress-support-the-clean-power-plan-hbcu-s-combating-climate-change,Clean energy,National,Political,,
201,7288661,Grandparents for action on climate,https://api.change.org/p/grandparents-for-action-on-climate,Environment,National,,,
202,7629188,Trader Joe's: Ask Trader Joe's to Boycott Unethical Palm Oil,https://api.change.org/p/trader-joe-s-ask-trader-joe-s-to-boycott-unethical-palm-oil,Business greed,Palm Oil,National,,
203,9679631,U.S. Senate: Say NO to Pruitt as EPA pick,https://api.change.org/p/u-s-senate-say-no-to-pruitt-as-epa-pick,Political,National,,,
204,7166966,Great Barrier Reef & Aus WHAs missing from UNESCO Tourism and Climate Change report,https://api.change.org/p/great-barrier-reef-aus-whas-missing-from-unesco-tourism-and-climate-change-report,Global,Wildlife,,,
205,8162768,"The Hon Lilian (Lily) D’Ambrosio Minister Energy, Environment and Climate Change: Stop Hog Deer Hunting On Snake Island",https://api.change.org/p/the-hon-lilian-lily-d-ambrosio-minister-energy-environment-and-climate-change-stop-hog-deer-hunting-on-snake-island,Global,Wildlife,Animal Rights,,
206,3324621,Pope Francis: Ask Pope to help climate -- No meat/fish on Fridays,https://api.change.org/p/pope-francis-ask-pope-to-help-climate-no-meat-fish-on-fridays,Global,Wildlife,,,
207,6939932,Federal Government.: FIGHT CLIMATE CHANGE,https://api.change.org/p/federal-government-fight-climate-change,National,Political,,,
208,7905785,Protect Ontario Water Supplies: Grow our Greenbelt,https://api.change.org/p/protect-ontario-water-supplies-grow-our-greenbelt-3,Global,Water,,,
209,21297,climate $ crises,https://api.change.org/p/climate-crises,Global,Political,National,,
210,7185497,"Ask Eastleigh Borough Council to exclude proposals for over 6,000 houses & a new major road replacing countryside between Bishopstoke, Colden Common, Fair Oak and Upham.",https://api.change.org/p/ask-eastleigh-borough-council-to-exclude-proposals-for-over-6-000-houses-a-new-major-road-replacing-countryside-between-bishopstoke-colden-common-fair-oak-and-upham,Landscapes and forests,Global,,,
211,7312547,Malcolm Turnbull: Give 16 year olds like us the choice to vote,https://api.change.org/p/malcolm-turnbull-give-16-year-olds-like-us-the-choice-to-vote,Global,Political,Elections,,
212,8845130,One Protest & Let Live: Stop Misguided Vegans Activists from Attacking Primitive Skills & Permaculture School,https://api.change.org/p/one-protest-let-live-stop-misguided-vegans-activists-from-attacking-primitive-skills-permaculture-school,National,Vegan Diet,,,
213,1271940,Weltweite Geburtenregelungen verbindlich einführen! Introduce Obligatory Worldwide Birth - controls!,https://api.change.org/p/weltweite-geburtenregelungen-verbindlich-einf%C3%BChren-introduce-obligatory-worldwide-birth-controls,National,Political,,,
214,7505846,"Ministry of Environment, Forest and Climate Change: Amend The Prevention of Cruelty to Animals Act, 1960",https://api.change.org/p/ministry-of-environment-forest-and-climate-change-amend-the-prevention-of-cruelty-to-animals-act-1960,Global,Animal Rights,,,
215,5649690,Catherine McKenna: Climate protection does not permit Energy East!,https://api.change.org/p/catherine-mckenna-climate-protection-does-not-permit-energy-east,Global,Clean energy,,,
216,8795222,US Senate: Next EPA Administrator must accept climate change,https://api.change.org/p/us-senate-next-epa-administrator-must-accept-climate-change,National,Political,,,
217,8666456,Stop à l'euthanasie des chiens/ création du diplôme de comportementaliste,https://api.change.org/p/stop-%C3%A0-l-euthanasie-des-chiens-cr%C3%A9ation-du-dipl%C3%B4me-de-comportementaliste,Global,Clean energy,,,
218,6717950,Mr Turnbull: Make our future renewable,https://api.change.org/p/mr-turnbull-make-our-future-renewable,Global,Clean energy,,,
219,7582211,Chief Minister of Tamil Nadu :  IMMEDIATE RELEASE OF PIYUSH SETHIA FROM SALEM JAIL AND DROPPING OF FOISTED CHARGES,https://api.change.org/p/chief-minister-of-tamil-nadu-immediate-release-of-piyush-sethia-from-salem-jail-and-dropping-of-foisted-charges,Global,Human Rights,,,
220,6347204,Parents of Douglas County School District: Remove Liz Fagen as Superintendent,https://api.change.org/p/parents-of-douglas-county-school-district-remove-liz-fagen-as-superintendent,Education,National,,,
221,9699335,Aggregate of States to Minimize Trump,https://api.change.org/p/aggregate-of-states-to-minimize-trump,National,Political,US Elections,,
222,7219442,ABC : Tell me again why we eat all those animals,https://api.change.org/p/abc-tell-me-again-why-we-eat-all-those-animals,Animal Rights,National,,,
223,6650885,council@seattle.gov: Change Seattle's laws to stop people clear cutting our forests.,https://api.change.org/p/council-seattle-gov-change-seattle-s-laws-to-stop-people-clear-cutting-our-forests,Landscapes and forests,National,Political,,
224,6740576,"BP: Climate Change, and rising Carbon Dioxide Levels",https://api.change.org/p/bp-climate-change-and-rising-carbon-dioxide-levels,Business greed,Clean energy,,,
225,6883601,"Bruce Rauner: Save the environment, help Illinois pass the Clean Power Plan",https://api.change.org/p/bruce-rauner-save-the-environment-help-illinois-pass-the-clean-power-plan,National,Clean energy,,,
226,8802470,President-Elect Trump: We Can Win By Acting On Climate Change,https://api.change.org/p/president-elect-trump-we-can-win-by-acting-on-climate-change,National,Political,US Elections,,
227,6767942,Cebu City Councillors: Stop the construction of a Coal Power Plant in Sawang Calero,https://api.change.org/p/cebu-city-councillors-stop-the-construction-of-a-coal-power-plant-in-sawang-calero,Clean energy,Global,,,
228,6672497,Premier Christy Clark and the BC Government: No Increase to BC Carbon tax,https://api.change.org/p/premier-christy-clark-and-the-bc-government-no-increase-to-bc-carbon-tax,Global,Clean energy,Taxes,,
229,6768389,Walter E Robb IV : Demand That Whole Foods Boycotts Companies That Use Palm Oil,https://api.change.org/p/walter-e-robb-iv-demand-that-whole-foods-boycotts-companies-that-use-palm-oil,Palm Oil,Business Greed,Wildlife,,
230,8035193,United States Department of Agriculture (USDA): Stop the USDA subsidizing of destructive and cruel dairy farms,https://api.change.org/p/united-states-department-of-agriculture-usda-stop-the-usda-subsidizing-of-destructive-and-cruel-dairy-farms,Wildlife,National,Animal Rights,,
